hgnc_symbol,chromosome
PHC2-AS1,1
ENSG00000301698,1
ENSG00000304221,1
TLR12P,1
ZSCAN20,1
ENSG00000235907,1
CSMD2,1
ENSG00000297811,1
HSPD1P14,1
HMGB4,1
CSMD2-AS1,1
ENSG00000308396,1
ENSG00000295180,1
RNA5SP42,1
C1orf94,1
ENSG00000302624,1
ENSG00000270241,1
ENSG00000297436,1
ENSG00000309519,1
ENSG00000307130,1
ENSG00000287703,1
MIR552,1
SMIM12,1
GJB5,1
GJB4,1
ENSG00000255811,1
GJB3,1
GJA4,1
ENSG00000230163,1
DLGAP3,1
ENSG00000284773,1
GPR199P,1
GPR199P,1
TMEM35B,1
ENSG00000271741,1
ZMYM6,1
ZMYM1,1
RPL12P45,1
EFCAB14P1,1
ENSG00000284640,1
SFPQ,1
Y_RNA,1
ENSG00000306436,1
ZMYM4,1
RN7SL503P,1
SNORA62,1
RPL5P4,1
ZMYM4-AS1,1
KIAA0319L,1
Metazoa_SRP,1
ENSG00000236274,1
NCDN,1
TFAP2E-AS1,1
TFAP2E,1
PSMB2,1
ENSG00000306977,1
C1orf216,1
CLSPN,1
CLSPN-AS1,1
CLSPN-DT,1
AGO4,1
AGO1,1
CFAP97P1,1
ENSG00000286899,1
ENSG00000271914,1
AGO3,1
ENSG00000271554,1
ENSG00000293245,1
ENSG00000232862,1
TEKT2,1
ADPRS,1
COL8A2,1
TRAPPC3,1
MAP7D1,1
RN7SL131P,1
ENSG00000301551,1
THRAP3,1
UBE2V2P4,1
SH3D21,1
EVA1B,1
ENSG00000286379,1
STK40,1
ENSG00000300693,1
ENSG00000300712,1
LSM10,1
ENSG00000297367,1
RNU4-27P,1
OSCP1,1
SNORA63C,1
MRPS15,1
CSF3R,1
ENSG00000297386,1
ENSG00000294271,1
FTLP18,1
ENSG00000304879,1
ENSG00000295088,1
ENSG00000284705,1
ENSG00000234481,1
ENSG00000284720,1
GRIK3,1
ENSG00000223944,1
ENSG00000284650,1
MIR4255,1
RNU6-636P,1
RNA5SP43,1
RPS29P6,1
LITATS1,1
ZC3H12A,1
MIR6732,1
MEAF6,1
MIR5581,1
ENSG00000307694,1
SNIP1,1
FTH1P1,1
RPS27P9,1
DNALI1,1
GNL2,1
ENSG00000284748,1
RSPO1,1
AIRIM,1
CDCA8,1
EPHA10,1
Y_RNA,1
ENSG00000300156,1
ENSG00000300137,1
ACTN4P2,1
ENSG00000297428,1
ENSG00000227416,1
MANEAL,1
ENSG00000233728,1
YRDC,1
C1orf122,1
MTF1,1
ENSG00000235673,1
INPP5B,1
INPP5B-AS1,1
SNORA63,1
RNU6-584P,1
ENSG00000299926,1
ENSG00000303267,1
Metazoa_SRP,1
SF3A3,1
RNU6-510P,1
FHL3,1
UTP11,1
MIR3659HG,1
ENSG00000303194,1
POU3F1,1
ENSG00000303176,1
ENSG00000223589,1
MIR3659,1
LINC02786,1
ENSG00000286552,1
ENSG00000287987,1
LINC01343,1
ENSG00000293709,1
ENSG00000301425,1
ENSG00000301495,1
ENSG00000275350,1
RNU6-753P,1
ENSG00000301471,1
ENSG00000301451,1
LINC01685,1
ENSG00000306827,1
ENSG00000299856,1
ENSG00000309399,1
ENSG00000309413,1
ENSG00000308042,1
ENSG00000295881,1
ENSG00000307557,1
HSPA5P1,1
ENSG00000284632,1
RRAGC,1
ENSG00000273637,1
RRAGC-DT,1
MYCBP,1
ENSG00000274944,1
GJA9,1
RHBDL2,1
RNU6-605P,1
Y_RNA,1
EIF1P2,1
AKIRIN1,1
ENSG00000308667,1
NDUFS5,1
MACF1,1
RNU6-608P,1
RNA5SP44,1
ENSG00000287422,1
ENSG00000226438,1
HSPE1P8,1
BMP8A,1
ENSG00000307396,1
OXCT2P1,1
PPIEL,1
PPIEL,1
ENSG00000295266,1
PABPC4,1
PABPC4-AS1,1
SNORA55,1
ENSG00000294134,1
HEYL,1
ENSG00000225903,1
NT5C1A,1
ENSG00000293757,1
HPCAL4,1
PPIE,1
ENSG00000225333,1
RNU7-121P,1
ENSG00000289711,1
BMP8B,1
OXCT2,1
BMP8B-AS1,1
ENSG00000261798,1
ENSG00000229213,1
ENSG00000284719,1
LINC02811,1
ENSG00000301696,1
TRIT1,1
Y_RNA,1
MYCL-AS1,1
MYCL,1
ENSG00000300270,1
Y_RNA,1
MFSD2A,1
ENSG00000228477,1
ENSG00000307734,1
CAP1,1
PPT1,1
ENSG00000299088,1
OAZ1P1,1
ENSG00000303499,1
RLF,1
RNU6-1237P,1
TMCO2,1
ZMPSTE24-DT,1
ZMPSTE24,1
ENSG00000231296,1
COL9A2,1
ENSG00000300794,1
RPL21P20,1
SMAP2,1
ENSG00000213172,1
ENSG00000296912,1
ENSG00000290111,1
ZFP69B-DT,1
ZFP69B,1
ENSG00000260920,1
ENSG00000279667,1
ZFP69,1
EXO5-DT,1
EXO5,1
ENSG00000227278,1
ENSG00000238186,1
ZNF684,1
ENSG00000308470,1
ENSG00000286838,1
ENSG00000236505,1
GTF2F2P2,1
RIMS3,1
ENSG00000287743,1
NFYC-AS1,1
NFYC,1
MIR30E,1
MIR30C1,1
KCNQ4,1
RN7SL326P,1
ENSG00000295513,1
ENSG00000295492,1
CITED4,1
ENSG00000229528,1
ENSG00000308047,1
ENSG00000308065,1
ENSG00000301041,1
ENSG00000228940,1
ENSG00000286668,1
UBE2V1P8,1
CTPS1,1
SLFNL1-AS1,1
SLFNL1,1
SCMH1,1
RPL23AP17,1
SCMH1-DT,1
RPL36AP9,1
ENSG00000310187,1
ENSG00000291157,1
ENSG00000286640,1
FOXO6,1
FOXO6-AS1,1
ENSG00000309993,1
ENSG00000299990,1
RNA5SP45,1
EDN2,1
ENSG00000295052,1
HIVEP3,1
ENSG00000230881,1
ENSG00000230638,1
ENSG00000284895,1
ENSG00000287587,1
HNRNPFP1,1
ENSG00000307448,1
ENSG00000228776,1
GUCA2B,1
GUCA2A,1
FOXJ3,1
ENSG00000294990,1
ENSG00000227527,1
RIMKLA,1
ENSG00000235002,1
ZMYND12,1
PPCS,1
CCDC30,1
RPS3AP11,1
TMSB4XP1,1
RNU6-536P,1
ENSG00000285728,1
ENSG00000236180,1
PPIH,1
ENSG00000234917,1
YBX1,1
CLDN19,1
P3H1,1
C1orf50,1
ENSG00000283580,1
TMEM269-DT,1
TMEM269,1
SVBP,1
ERMAP,1
ZNF691-DT,1
ZNF691,1
ENSG00000233708,1
MKRN8P,1
ATP6V1E1P1,1
ENSG00000303995,1
ENSG00000288955,1
SLC2A1,1
ATP6V0CP4,1
SLC2A1-DT,1
ENSG00000283973,1
ENSG00000298429,1
RNU6-880P,1
U6,1
ENSG00000310359,1
ENSG00000277513,1
ENSG00000300973,1
CFAP144,1
EBNA1BP2,1
MIR6733,1
CFAP57,1
RNA5SP46,1
ENSG00000303581,1
TMEM125,1
C1orf210,1
TIE1,1
MPL,1
ENSG00000287113,1
CDC20-DT,1
CDC20,1
ELOVL1,1
MIR6734,1
MED8-AS1,1
MED8,1
SZT2,1
ENSG00000307543,1
SZT2-AS1,1
MIR6735,1
HYI,1
HYI-AS1,1
PTPRF,1
KDM4A,1
ENSG00000284989,1
KDM4A-AS1,1
ST3GAL3,1
ST3GAL3-AS1,1
U6,1
ENSG00000233674,1
MIR6079,1
SHMT1P1,1
ENSG00000306755,1
ARTN,1
LINC02918,1
IPO13,1
ENSG00000285649,1
DPH2,1
ATP6V0B,1
B4GALT2,1
CCDC24,1
SLC6A9,1
ENSG00000230615,1
ENSG00000308853,1
ENSG00000308838,1
ENSG00000227163,1
KRT8P47,1
RN7SL479P,1
ENSG00000306803,1
KLF17,1
ENSG00000233514,1
KLF18,1
ENSG00000226804,1
Y_RNA,1
OOSP1P1,1
ENSG00000227994,1
ENSG00000302536,1
ENSG00000271329,1
DMAP1,1
ERI3,1
ERI3-IT1,1
RNU6-369P,1
RNF220,1
ENSG00000308471,1
MIR5584,1
TMEM53,1
ARMH1,1
ENSG00000302489,1
RNU5F-1,1
RNU5D-1,1
KIF2C,1
ENSG00000225721,1
ENSG00000299627,1
RPS8,1
SNORD55,1
SNORD46,1
SNORD38A,1
SNORD38B,1
SNORD38B,1
RPS15AP11,1
BEST4,1
PLK3,1
DYNLT4,1
ENSG00000290041,1
BTBD19,1
PTCH2,1
RNU5E-6P,1
ENSG00000226499,1
EIF2B3,1
RNA5SP47,1
CCNB1IP1P1,1
ENSG00000300507,1
PPIAP35,1
MRPS17P1,1
HECTD3,1
UROD,1
ZSWIM5,1
ENSG00000303550,1
OSTCP5,1
LINC01144,1
HPDL,1
MUTYH,1
ENSG00000288208,1
TOE1,1
TESK2,1
PPIAP36,1
CCDC163,1
MMACHC,1
PRDX1,1
ENSG00000298796,1
HMGB1P48,1
AKR1A1,1
ENSG00000289407,1
NASP,1
CCDC17,1
GPBP1L1,1
RPS15AP10,1
ENSG00000306015,1
RPL7AP16,1
ENSG00000300481,1
TMEM69,1
IPP,1
ENSG00000230896,1
ENSG00000302565,1
RPL6P1,1
MAST2,1
TMA16P2,1
PIK3R3,1
P3R3URF-PIK3R3,1
ENSG00000226957,1
COX7BP4,1
ENSG00000227857,1
ENSG00000298522,1
TSPAN1,1
P3R3URF,1
POMGNT1,1
LURAP1,1
ENSG00000306746,1
RAD54L,1
LRRC41,1
UQCRH,1
NSUN4,1
ENSG00000225779,1
FAAH,1
FAAHP1,1
ENSG00000291138,1
LINC01398,1
ENSG00000302972,1
ENSG00000302942,1
DMBX1,1
TMEM275,1
MKNK1-AS1,1
KNCN,1
MKNK1,1
MOB3C,1
ENSG00000295296,1
ATPAF1,1
NENFP1,1
TEX38,1
EFCAB14-AS1,1
EFCAB14,1
ENSG00000295128,1
ENSG00000236476,1
CYP4B1,1
CYP4Z2P,1
CYP4Z2P,1
TUBAP8,1
CYP4A11,1
CYP4A26P,1
CYP4A43P,1
CYP4A27P,1
CYP4A44P,1
ENSG00000304718,1
CYP4X1,1
CYP4Z1,1
TUBAP9,1
CYP4A22-AS1,1
CYP4A22,1
MTND1P34,1
LINC00853,1
PDZK1IP1,1
ENSG00000309388,1
TAL1,1
ENSG00000226252,1
ENSG00000307358,1
ENSG00000307375,1
STIL,1
CMPK1,1
LINC01389,1
FOXE3,1
FOXD2-AS1,1
ENSG00000307814,1
FOXD2,1
ENSG00000271355,1
RPL21P24,1
ENSG00000304593,1
ATP6V0E1P4,1
ENSG00000309980,1
LINC01738,1
ENSG00000302309,1
TRABD2B,1
ENSG00000223814,1
ENSG00000225028,1
ENSG00000296755,1
ENSG00000294337,1
LINC02794,1
ENSG00000306551,1
ENSG00000231413,1
CYP46A4P,1
ENSG00000290466,1
ENSG00000279096,1
SKINT1L,1
ENSG00000223720,1
SLC5A9,1
ENSG00000272491,1
ENSG00000308343,1
ENSG00000279214,1
SPATA6,1
PPP1R8P1,1
RNU6-723P,1
ENSG00000235105,1
RNU4-61P,1
ENSG00000308324,1
RPL21P25,1
AGBL4,1
ENSG00000287661,1
BEND5,1
ENSG00000286597,1
ENSG00000229846,1
AGBL4-AS1,1
AGBL4-IT1,1
ENSG00000304060,1
ENSG00000237478,1
ZNF859P,1
ENSG00000279324,1
MTND2P29,1
ELAVL4,1
ENSG00000230828,1
ELAVL4-AS1,1
ENSG00000233407,1
LINC02808,1
ENSG00000284645,1
ENSG00000310470,1
ENSG00000234080,1
HMGB1P45,1
FCF1P6,1
DMRTA2,1
FAF1-AS1,1
FAF1,1
RNU6-1026P,1
PHB1P12,1
MRPS6P2,1
CDKN2C,1
ENSG00000290102,1
ENSG00000299346,1
ENSG00000299364,1
ENSG00000299324,1
MIR4421,1
MIR6500,1
ENSG00000304543,1
C1orf185,1
Y_RNA,1
CFL1P2,1
LINC01562,1
RNF11,1
ENSG00000233406,1
ENSG00000236434,1
TTC39A,1
ENSG00000294499,1
TTC39A-AS1,1
EPS15,1
ENSG00000232027,1
RNU6-877P,1
ENSG00000238140,1
EPS15-AS1,1
RNU6-1281P,1
ENSG00000293506,1
CALR4P,1
OSBPL9,1
GAPDHP51,1
SLC25A6P3,1
ENSG00000212624,1
NRDC,1
ENSG00000266993,1
ENSG00000272175,1
MIR761,1
TSEN15P2,1
RAB3B,1
RNA5SP48,1
ENSG00000229032,1
RN7SL290P,1
TXNDC12,1
ENSG00000285839,1
KTI12,1
ENSG00000223390,1
TXNDC12-AS1,1
ENSG00000305195,1
BTF3L4,1
ENSG00000298112,1
ENSG00000298098,1
ZFYVE9,1
RN7SL788P,1
ENSG00000228407,1
ENSG00000223429,1
PDCL3P6,1
ENSG00000236004,1
DNAJC19P7,1
ANAPC10P1,1
CC2D1B,1
ENSG00000272100,1
ENSG00000287078,1
PLA2G12AP1,1
ORC1,1
PRPF38A,1
TUT4,1
ENSG00000272371,1
EEF1GP7,1
GPX7,1
ENSG00000304915,1
SHISAL2A,1
COA7,1
NDUFS5P3,1
RN7SL62P,1
ZYG11B,1
RNU2-30P,1
RPS13P2,1
RNU6-969P,1
ZYG11A,1
ENSG00000242391,1
ECHDC2,1
ENSG00000230953,1
ENSG00000231866,1
SCP2,1
ENSG00000264834,1
ENSG00000266188,1
ENSG00000265815,1
H3P2,1
RRAS2P1,1
TUBBP10,1
PODN,1
ENSG00000232993,1
HIGD1AP11,1
SLC1A7,1
ENSG00000235563,1
ENSG00000277397,1
ENSG00000305101,1
CPT2,1
ENSG00000236723,1
CZIB,1
CZIB-DT,1
MAGOH,1
MAGOH-DT,1
LRP8,1
ENSG00000234578,1
ENSG00000228838,1
ENSG00000232762,1
LRP8-DT,1
ENSG00000226938,1
ENSG00000285954,1
LINC02812,1
ENSG00000297466,1
ENSG00000293253,1
ENSG00000295098,1
SLC25A3P1,1
SLC25A3P1,1
ENSG00000295077,1
ENSG00000288527,1
DMRTB1,1
ENSG00000297533,1
ENSG00000293716,1
GLIS1,1
ENSG00000306552,1
RNU7-95P,1
NDC1,1
ENSG00000201003,1
ENSG00000229687,1
YIPF1,1
DIO1,1
ENSG00000297290,1
IFT25,1
LRRC42,1
HNRNPA3P12,1
ENSG00000305454,1
LDLRAD1,1
TMEM59,1
ENSG00000280378,1
TCEANC2,1
MIR4781,1
ENSG00000299198,1
COX7BP3,1
ENSG00000280425,1
ENSG00000256407,1
CDCP2,1
CYB5RL,1
MRPL37,1
SSBP3,1
SSBP3-AS1,1
ENSG00000225632,1
ENSG00000232245,1
ENSG00000304716,1
ENSG00000287582,1
LINC02784,1
ENSG00000237173,1
HNRNPA1P63,1
ACOT11,1
FAM151A,1
ENSG00000230728,1
MROH7,1
MROH7-TTC4,1
TTC4,1
PARS2,1
TTC22,1
ENSG00000237453,1
CIMAP2,1
DHCR24,1
ENSG00000287724,1
DHCR24-DT,1
TMEM61,1
ENSG00000284601,1
ENSG00000233271,1
ENSG00000300832,1
BSND,1
PCSK9,1
USP24,1
ENSG00000298887,1
MIR4422HG,1
GYG1P3,1
MIR4422,1
ENSG00000298471,1
LINC01755,1
GOT2P1,1
MTCO2P34,1
RN7SKP291,1
RNU6-830P,1
Y_RNA,1
ENSG00000298053,1
ENSG00000308678,1
ENSG00000306532,1
ENSG00000297195,1
ENSG00000297153,1
LINC01753,1
PIGQP1,1
ENSG00000297128,1
ENSG00000235612,1
ENSG00000260971,1
ENSG00000284686,1
RPSAP20,1
ENSG00000303110,1
LINC01767,1
ENSG00000300970,1
PLPP3,1
RPL21P23,1
RPL23AP85,1
ENSG00000225475,1
PRKAA2,1
FYB2,1
ENSG00000229913,1
C8A,1
C8B,1
ENSG00000236341,1
DAB1,1
ENSG00000295470,1
ENSG00000306020,1
ENSG00000301670,1
ENSG00000227935,1
ENSG00000306550,1
RPS20P5,1
ENSG00000293827,1
DAB1-AS1,1
ENSG00000290536,1
HNRNPA1P6,1
RPS26P15,1
ENSG00000235038,1
ENSG00000230546,1
ENSG00000297058,1
ENSG00000233216,1
OMA1,1
ENSG00000286918,1
ENSG00000270209,1
RN7SL713P,1
TACSTD2,1
ENSG00000283445,1
ENSG00000299892,1
ENSG00000185839,1
MYSM1,1
JUN,1
JUN-DT,1
ENSG00000290013,1
ENSG00000272226,1
ENSG00000309812,1
ENSG00000231740,1
LINC02777,1
ENSG00000241042,1
PHB1P3,1
FGGY-DT,1
ENSG00000294566,1
ENSG00000270457,1
FGGY,1
ENSG00000301735,1
MIR4711,1
ENSG00000226883,1
HOOK1,1
CYP2J2,1
RN7SL475P,1
C1orf87,1
ENSG00000305826,1
PGBD4P8,1
LINC02778,1
ENSG00000303283,1
ENSG00000308475,1
ENSG00000303463,1
LINC01748,1
ENSG00000297519,1
ENSG00000231252,1
NFIA,1
NFIA-AS2,1
NFIA-AS1,1
ENSG00000296273,1
ENSG00000284808,1
ENSG00000287224,1
ENSG00000223920,1
TM2D1,1
PATJ-DT,1
PATJ,1
RNU6-414P,1
RNU6-1177P,1
ENSG00000301169,1
LAMTOR5P1,1
RN7SL180P,1
MIR3116-1,1
MIR3116-2,1
ENSG00000298960,1
PIGPP2,1
RPS15AP7,1
L1TD1,1
ENSG00000237227,1
Y_RNA,1
KANK4,1
RNU6-371P,1
ENSG00000300813,1
USP1,1
DOCK7,1
ENSG00000270549,1
ANGPTL3,1
ENSG00000278967,1
RPL13AP9,1
DOCK7-DT,1
ENSG00000306520,1
ATG4C,1
ENSG00000306496,1
ENSG00000234318,1
ENSG00000237163,1
LINC01739,1
ENSG00000286455,1
ENSG00000227485,1
ENSG00000297573,1
ENSG00000229225,1
ENSG00000203605,1
LINC00466,1
ENSG00000293613,1
ENSG00000305461,1
RNA5SP49,1
ENSG00000228734,1
RPSAP65,1
ENSG00000305484,1
ENSG00000305498,1
ENSG00000305514,1
FOXD3-AS1,1
ITGB3BP,1
FOXD3,1
ENSG00000300378,1
MIR6068,1
ENSG00000300433,1
Y_RNA,1
ENSG00000236674,1
ALG6,1
ENSG00000286429,1
EFCAB7,1
RN7SL488P,1
RNU7-123P,1
DLEU2L,1
ENSG00000276884,1
ENSG00000278287,1
ENSG00000277565,1
ENSG00000275823,1
ENSG00000277689,1
ENSG00000274199,1
ENSG00000300414,1
PGM1,1
RN7SL130P,1
ENSG00000308050,1
ENSG00000308067,1
ENSG00000306886,1
ROR1,1
ENSG00000177452,1
CFL1P3,1
RNU6-809P,1
ENSG00000306464,1
Y_RNA,1
ROR1-AS1,1
ENSG00000303693,1
ENSG00000284928,1
UBE2U,1
ENSG00000300980,1
ENSG00000300955,1
ENSG00000299211,1
RNU7-62P,1
ENSG00000305239,1
CACHD1,1
MIR4794,1
RAVER2,1
JAK1,1
ENSG00000234784,1
ENSG00000233877,1
LINC01359,1
SLC2A3P2,1
ENSG00000272506,1
RNU6-1176P,1
MIR3671,1
MIR101-1,1
ENSG00000288804,1
ENSG00000235804,1
MRPS21P1,1
AK4,1
RPS29P7,1
DNAJC6,1
DNAJC6-AS1,1
COX6CP13,1
ENSG00000290094,1
RNU2-15P,1
LEPROT,1
LEPR,1
ENSG00000237852,1
ENSG00000224570,1
ENSG00000285079,1
ENSG00000299098,1
RN7SL854P,1
PDE4B,1
PDE4B-AS1,1
RNU4-88P,1
ENSG00000295544,1
ENSG00000295445,1
ENSG00000305543,1
SGIP1,1
MIR3117,1
ENSG00000248458,1
DYNLT5,1
INSL5,1
DNAI4,1
ENSG00000231080,1
MIER1,1
ENSG00000289394,1
SLC35D1,1
C1orf141,1
ENSG00000252433,1
ENSG00000275678,1
IL23R,1
RNU6-586P,1
RNU4ATAC4P,1
DNAJB6P4,1
IL12RB2,1
SERBP1,1
RNU6-387P,1
LINC01702,1
RNU6-1031P,1
ENSG00000238139,1
ENSG00000300179,1
ENSG00000310078,1
RN7SL392P,1
HNRNPCP9,1
ENSG00000302977,1
GADD45A,1
ENSG00000308370,1
GNG12,1
ENSG00000308588,1
RNU7-80P,1
ENSG00000308605,1
GNG12-AS1,1
ENSG00000308624,1
ENSG00000293894,1
ENSG00000293911,1
ENSG00000307476,1
ENSG00000235055,1
DIRAS3,1
ARL5AP3,1
WLS,1
CTBP2P8,1
MIR1262,1
RPS7P4,1
COX6B1P7,1
ENSG00000294429,1
ENSG00000305782,1
ELOCP18,1
ENSG00000229440,1
ENSG00000307083,1
RPE65,1
ENSG00000307251,1
DEPDC1,1
DEPDC1-AS2,1
DEPDC1-AS1,1
TXNP2,1
ENSG00000285041,1
ENSG00000285407,1
ENSG00000309818,1
ENSG00000294169,1
ENSG00000285473,1
ENSG00000305715,1
ENSG00000303108,1
LINC01707,1
LINC02791,1
LINC01758,1
ENSG00000287453,1
ENSG00000307294,1
LRRC7,1
SGO1P1,1
ENSG00000287283,1
ENSG00000310448,1
RN7SL538P,1
PIN1P1,1
PIN1P1,1
LRRC7-AS1,1
LRRC40,1
RN7SL242P,1
SRSF11,1
ENSG00000228988,1
ANKRD13C,1
ANKRD13C-DT,1
LINC03102,1
CTH,1
ENSG00000304098,1
ENSG00000306600,1
Metazoa_SRP,1
ENSG00000271992,1
ENSG00000306574,1
CHORDC1P5,1
ENSG00000310316,1
CASP3P1,1
LINC01788,1
ENSG00000226208,1
PTGER3-AS1,1
PTGER3,1
ZRANB2-AS1,1
ZRANB2,1
MIR186,1
ZRANB2-DT,1
ENSG00000307827,1
ENSG00000226324,1
NEGR1,1
ENSG00000231985,1
ENSG00000271618,1
NEGR1-IT1,1
GDI2P2,1
ENSG00000298944,1
LINC02796,1
ENSG00000298961,1
ENSG00000298922,1
RPL31P12,1
ENSG00000298870,1
ENSG00000298904,1
ENSG00000225087,1
RNU6-1246P,1
ENSG00000298890,1
ENSG00000280317,1
KRT8P21,1
RN7SKP19,1
ENSG00000295376,1
LINC01360,1
ENSG00000298086,1
LINC02238,1
RNA5SP50,1
ENSG00000285778,1
RNU4ATAC8P,1
ENSG00000296928,1
LRRIQ3,1
FPGT-TNNI3K,1
FPGT,1
TNNI3K,1
ENSG00000237324,1
ENSG00000294001,1
ENSG00000294021,1
ENSG00000233894,1
LRRC53,1
ERICH3,1
ERICH3-AS1,1
ENSG00000272864,1
CRYZ,1
TYW3,1
ENSG00000229943,1
ENSG00000303412,1
ENSG00000303431,1
ENSG00000261213,1
ENSG00000224127,1
LHX8,1
LHX8-AS1,1
RNU6-622P,1
SLC44A5,1
ENSG00000310335,1
ENSG00000300731,1
ENSG00000224493,1
RNU6-503P,1
RPL29P5,1
ENSG00000309747,1
ENSG00000297299,1
ENSG00000293044,1
ENSG00000230863,1
ENSG00000297240,1
ACADM,1
DLSTP1,1
RABGGTB,1
SNORD45C,1
SNORD45A,1
SNORD45B,1
MSH4,1
ASB17,1
ENSG00000225605,1
ENSG00000302048,1
ENSG00000230027,1
ST6GALNAC3,1
ENSG00000223905,1
ENSG00000272855,1
ENSG00000308120,1
TPI1P1,1
ENSG00000295874,1
RNU6-161P,1
LINC02567,1
ST6GALNAC5,1
MIR7156,1
ENSG00000288543,1
ENSG00000230498,1
PIGK,1
RPL17P6,1
ENSG00000228187,1
ENSG00000289212,1
ENSG00000305415,1
ENSG00000287870,1
AK5,1
AK5-AS1,1
RNU7-8P,1
ENSG00000287647,1
ZZZ3,1
RNA5SP20,1
RN7SL370P,1
USP33,1
ACTG1P21,1
MIGA1,1
RNA5SP21,1
ENSG00000219201,1
NSRP1P1,1
HSPE1P25,1
NEXN-AS1,1
NEXN,1
FUBP1,1
DNAJB4,1
GIPC2,1
ENSG00000273338,1
ENSG00000285928,1
ENSG00000213561,1
RNU6-1102P,1
ENSG00000213560,1
RNA5SP22,1
RNFT1P2,1
MGC27382,1
PTGFR,1
ENSG00000227556,1
RNA5SP23,1
IFI44L,1
IFI44,1
ENSG00000238015,1
ENSG00000235400,1
ADGRL4,1
ENSG00000308798,1
PSAT1P3,1
ENSG00000296863,1
ENSG00000235011,1
ENSG00000282898,1
LINC02792,1
ENSG00000288822,1
ADH5P2,1
ENSG00000285409,1
ENSG00000235756,1
ENSG00000260322,1
ENSG00000277670,1
HMGB1P18,1
ENSG00000298490,1
ENSG00000225598,1
HNRNPA1P64,1
ENSG00000227062,1
COX6A1P1,1
ENSG00000224326,1
LINC01781,1
ENSG00000301718,1
MTND2P30,1
RPL7P10,1
ENSG00000295563,1
ENSG00000235089,1
ENSG00000285179,1
ENSG00000309829,1
RN7SKP247,1
ENSG00000298576,1
ENSG00000306979,1
ADGRL2,1
HNRNPA3P14,1
ENSG00000308341,1
ARID3BP1,1
ENSG00000227960,1
ENSG00000234953,1
MED28P8,1
ENSG00000236676,1
ENSG00000234683,1
ST13P20,1
ENSG00000233290,1
ENSG00000308519,1
ENSG00000294964,1
LINC01362,1
LINC01361,1
LINC01725,1
ENSG00000310120,1
LINC01712,1
ENSG00000303470,1
ENSG00000237076,1
ENSG00000303457,1
TTLL7,1
TTLL7-IT1,1
ENSG00000308055,1
ENSG00000308077,1
ENSG00000229486,1
ENSG00000285201,1
PRKACB-DT,1
PRKACB,1
TXN2P1,1
NEDD8P1,1
ENSG00000294213,1
ENSG00000294235,1
ENSG00000199959,1
SAMD13,1
ENSG00000249237,1
ENSG00000293445,1
ENSG00000293446,1
UOX,1
DNASE2B,1
ENSG00000285361,1
RPF1,1
GNG5,1
ENSG00000285851,1
SPATA1,1
CTBS,1
ENSG00000284882,1
LINC01461,1
ENSG00000285374,1
LINC01555,1
ENSG00000232622,1
SSX2IP,1
ENSG00000293930,1
ENSG00000302019,1
ENSG00000305800,1
ENSG00000305783,1
ENSG00000285325,1
ENSG00000305813,1
LPAR3,1
ENSG00000302973,1
MCOLN2,1
ENSG00000295769,1
DNAI3,1
MCOLN3,1
MIR4423,1
ENSG00000296416,1
ENSG00000280099,1
SYDE2,1
ENSG00000296439,1
C1orf52,1
Y_RNA,1
BCL10,1
BCL10-AS1,1
DDAH1,1
ENSG00000304232,1
Y_RNA,1
ENSG00000273264,1
ENSG00000282057,1
ENSG00000299113,1
ENSG00000272691,1
CCN1,1
SNORD81,1
ENSG00000230285,1
ENSG00000299196,1
ENSG00000310307,1
ENSG00000310286,1
ZNHIT6,1
COL24A1,1
RNA5SP51,1
ENSG00000229505,1
LINC02795,1
ODF2L,1
MIR7856,1
RPL7L1P22,1
CLCA2,1
CLCA1,1
ENSG00000299069,1
ENSG00000299045,1
ENSG00000299097,1
CLCA4,1
CDCA4P2,1
CLCA4-AS1,1
CLCA3P,1
CLCA3P,1
SH3GLB1,1
ENSG00000304275,1
RPL17P5,1
ENSG00000301482,1
ENSG00000284846,1
SELENOF,1
HS2ST1,1
ENSG00000267734,1
ENSG00000267561,1
ENSG00000235251,1
ENSG00000225568,1
LINC01140,1
LINC02801,1
ENSG00000300162,1
ENSG00000300145,1
LMO4,1
LINC01364,1
ENSG00000298508,1
ENSG00000298542,1
ENSG00000298492,1
RNA5SP52,1
ENSG00000298525,1
ENSG00000306560,1
PKN2-AS1,1
ENSG00000295677,1
ENSG00000295729,1
ENSG00000296185,1
ENSG00000296201,1
ENSG00000270507,1
ENSG00000300176,1
ENSG00000286758,1
RN7SL583P,1
ENSG00000230053,1
ENSG00000274321,1
RPL36AP10,1
ENSG00000299054,1
PKN2,1
RNU6-125P,1
ELOCP19,1
GTF2B,1
ENSG00000307240,1
ENSG00000235308,1
KYAT3,1
RBMXL1,1
ENSG00000307222,1
GBP3,1
Y_RNA,1
GBP1,1
PTGES3P1,1
GBP2,1
ENSG00000289582,1
ENSG00000286802,1
GBP7,1
GBP4,1
ENSG00000284734,1
ENSG00000284637,1
ENSG00000289712,1
GBP5,1
ENSG00000237568,1
ENSG00000309100,1
ENSG00000309087,1
ENSG00000238081,1
ENSG00000233235,1
GBP6,1
CAPNS1P1,1
GBP1P1,1
GBP1P1,1
ENSG00000286548,1
LRRC8B,1
ENSG00000297773,1
ENSG00000288629,1
LRRC8C-DT,1
ENSG00000230735,1
LRRC8C,1
ENSG00000271949,1
ENSG00000226394,1
ENSG00000301602,1
