HGNC symbol	Chromosome/scaffold name
VPS4B	18
SERPINB5	18
RNU6-1019P	20
UBE2V1P1	20
HM13-IT1	20
RNU6-384P	20
MIR3193	20
COX4I2	20
ATP5MC1P6	18
BCL2	18
ABALON	20
TPX2	20
ANKRD62	18
FTLP19	10
ZNF33CP	10
MSRB2	10
CFAP410	21
RNU6-324P	18
PMM2P2	18
MIX23P3	18
PPIAP56	18
PTF1A	10
CIDEA	18
PRTFDC1	10
CDK8	13
LRRC3	21
RNU6-170P	18
TSPEAR	21
RPL36AP55	10
TUBB6	18
HIRAP1	10
CTSLP2	10
EIF3LP2	10
MKX-AS1	10
ENKUR	10
DNAJC1	10
KRTAP10-1	21
ATP5MFP7	20
KRTAP10-2	21
MYLK2	20
KRTAP10-3	21
KRTAP10-5	21
KRTAP10-6	21
KRTAP10-7	21
KRTAP10-8	21
KRTAP10-10	21
KRTAP10-11	21
KRTAP12-4	21
KRTAP12-3	21
KRTAP12-2	21
IMMTP1	21
KRTAP12-1	21
KRTAP12-5P	21
KRTAP10-13P	21
UBE2G2	21
MRPL50P4	10
GPN3P1	10
MRPS35P3	10
UBE2V2P1	10
ARL5AP4	22
ACTR2P1	22
MYL6P3	10
PHYHIPL	10
CRIP1P4	22
RPS3AP44	13
RASA3-IT1	13
TAFA5	22
CFAP97D2	13
FOXS1	20
BCL2L1	20
NAMPTP1	10
CDC16	13
RBP3	10
MLECP1	18
SETBP1-DT	18
MAPK1	22
MIR4319	18
C18orf15	18
MIR5190	18
MIR4526	18
RPL24P2	20
FAM210A	18
PTTG1IP	21
KIZ	20
ARHGAP12	10
LINC00163	21
RN7SL362P	18
LINC00165	21
POFUT2	21
RNMT	18
MTMR3	22
RNA5SP477	20
RPS15AP1	20
ZNF877P	20
RNU6-192P	20
OVOL2	20
PTPN21	14
SNORD17	20
MGME1	20
PTMAP3	20
RPL15P1	20
RNU7-137P	20
GGCTP2	20
RN7SL14P	20
RNU2-56P	20
RN7SKP74	20
PET117	20
EMILIN2	18
LAMP5	20
PCBP3-AS1	21
SYNDIG1L	14
PCBP3	21
SNRPCP4	18
MTCO1P2	14
RNU7-25P	18
MIR548AR	13
TMX1	14
MIR4502	13
UPF3A	13
MYL12A	18
PSMF1	20
RPSAP3	14
LINC00520	14
MTCYBP27	14
EEF1A1P2	14
ACTG1P3	20
YWHAQP1	14
SNPH	20
CLCP2	13
CHAMP1	13
MYL12B	18
RTRAF	14
RPL23AP97	13
LINC01055	13
NDFIP2	13
RNU6-857P	18
SDCBP2	20
DSC3	18
TATDN1P1	10
SNRPEP8	10
UBE2D1	10
FOXN3-AS1	14
YWHAZP3	10
GDF10	10
AKAP6	14
ZNF33B	10
DSC1	18
TMPRSS2	21
MIR6869	20
SIRPB2	20
RNU6-917P	20
SIRPD	20
DSG1	18
RPL7L1P12	13
RNU6-83P	13
DOCK9-DT	13
RPS6P23	13
TVP23BP3	20
NRP1	10
DOCK9	13
SNX21	20
RNU6-167P	18
PSMA8	18
SSTR1	14
CKS1BP1	14
MTND4P33	14
CEP128	14
MYO18B	22
ZSWIM3	20
PLTP	20
PPP4R1	18
PCIF1	20
MX1	21
OR7K1P	14
ARMH4	14
ZNF335	20
	9
H3P29	9
DNAJC19P9	14
RCL1	9
NRDE2	14
FTLP1	20
MMP9	20
SLC12A5-AS1	20
NFATC1	18
FKBP1A	20
HSP90AB6P	13
RN7SKP7	13
HSPH1	13
CCDC85C	14
HNRNPA1P41	9
RPS29P33	9
JKAMPP1	9
PABPC1P11	9
BRD10	9
TCEAL9P1	20
MX2	21
SLC4A11	20
PLXDC2	10
RPS27AP14	9
SUMO2P2	9
CNTLN	9
MOK	14
LCA5L	21
RPL7P52	22
AKAP8P1	9
FTH1P12	9
RPL31P44	10
SGSM3	22
TMEM215	9
DMRTA1	9
MRLN	10
HAUS6	9
NEK4P3	10
MRPS21P5	10
PRELID1P3	10
JCAD	10
RPSAP6	10
NECAB3	20
SPAG6	10
ATP5PF	21
RPL31P42	9
B3GLCT	13
MTCO3P30	9
LINC01242	9
CLIC4P1	9
GARIN3P1	9
SAMM50P1	9
PSIP1	9
ANKRD26P4	13
ZDHHC20	13
RNY1P5	13
COX6B1P3	22
MBNL2	13
RPL4P6	22
MIR3200	22
EIF4HP2	22
MORC2	22
THAP12P3	10
MARCHF8	10
FTCD-AS1	21
DKK1	10
SPATC1L	21
LSS	21
KIF5B	10
PSMC1	14
F7	13
MTND5P35	14
CCDC102B	18
CHORDC2P	14
C20orf144	20
E2F1	20
RPL23AP10	14
ATG2B	14
APTX	9
F10	13
PXMP4	20
PPP1R26P4	22
E2F6P1	22
DGCR6	22
LAMA3	18
RPL31P2	20
CHMP4B	20
RN7SL666P	20
PPIAP21	20
IGHVIII-16-1	14
IGHV3-23	14
EIF6	20
RPS6KA5	14
CELSR1P1	22
KARS1P2	13
PROZ	13
DGCR11	22
RPL28P6	22
	16
DNAL4	22
NMT2	10
FTCD	21
RAB40C	16
CBX6	22
PCID2	13
PCNA	20
APOBEC3B	22
CDS2	20
	7
NHLRC4	16
GET4	7
IGHVIII-22-2	14
IGHV4-34	14
AK7	14
APOBEC3C	22
CCAR1	10
UBE2D3P1	20
PROKR2	20
IGHV1-12	14
GOLGA5	14
RNA5-8SP7	20
HLCS	21
SNX5	20
FAM234A	16
APOBEC3F	22
INTS1	7
KCNE1	21
APOBEC3G	22
COL6A1	21
TMEM260	14
TAB1	22
COMMD7	20
RADIL	7
MGAT3	22
PAK5	20
OLIG2	21
MIEF1	22
CUL4A	13
RPL22P16	7
OLIG1	21
OR7E59P	7
PER3P1	7
TFF3	21
MEOX2	7
PIGG	4
IGHVII-30-1	14
IGHVII-15-1	14
GNRH2	20
BDKRB1	14
POTED	21
IGHGP	14
HSPA8P8	7
IGHV3-38	14
IGHV3-22	14
BANF2	20
CDCA4	14
FAM20C	7
CCDC171	9
IGHV3-37	14
IGHV4-28	14
IGHV7-34-1	14
IGHVIII-11-1	14
IGHV3-21	14
CTSZ	20
IGHVII-26-2	14
IGHV3-64D	14
IGHVII-30-21	14
IGHV1-17	14
UMODL1	21
PEBP1P1	14
IGHV3-35	14
IGHV3-15	14
ELK2AP	14
IGHV7-27	14
IGHV3-36	14
FOXK1	7
IGHV3-25	14
LGMN	14
RPS19BP1	22
CYP3A54P	7
DNAJA1P6	22
SUN1	7
SLC25A18	22
HMGB3P23	9
LINC03106	9
SH3GL2	9
NOP56P2	9
RPS26P2	9
ATP4B	13
CHCHD4P3	9
LURAP1L	9
ATP6V1E1	22
LINC01627	9
HMGN2P16	9
RNU2-52P	20
BOLA3P4	9
ASS1P12	9
TOP1	20
SLC4A1APP1	9
KCTD9P3	9
RBPJP6	9
MCF2L	13
NFX1	9
FAM32CP	10
ZWINT	10
USP25	21
MIR6871	20
RPL23AP81	20
RN7SL615P	20
RPL7AP12	20
PRNP	20
CCNK	14
AXIN1	16
PRND	20
PRNT	20
	4
IDI1P3	20
NUTM2A	10
RASSF2	20
BCL2L13	22
ERVH-1	4
GNAL	18
LINC00504	4
FTLP4	9
ATP5F1AP1	9
RAB5CP1	10
NDUFA8P1	10
ELAVL2	9
SLC2A9	4
ANXA11	10
CLBA1	14
NFS1	20
SETD3	14
GRHPR	9
ABCA3	16
RPL21P46	4
DHX15	4
MIR3198-1	22
KRTAP8-2P	21
KRTAP8-3P	21
KRTAP8-1	21
KRTAP7-1	21
RNF138	18
KRTAP11-1	21
KRTAP19-8	21
MICAL3	22
UBE3AP2	21
MTRES1P2	21
TIAM1-AS1	21
FBXW11P1	21
SOD1	21
LINC01520	10
CDC42P6	4
ATP5F1AP10	9
FKBP4P7	9
MINPP1	10
RNA5SP453	18
ZNF595	4
HMGN1P2	21
MEP1B	18
DOP1B	21
IGHV1-14	14
IGHV3-20	14
IGHV3-33-2	14
GLRXP2	14
PAX5	9
CCNB2P1	7
AHNAK2	14
ROMO1	20
FARSBP1	10
TFAM	10
CLUHP6	18
IGHVIII-25-1	14
LOXHD1	18
IGHV1-24	14
ICA1	7
IGHV3-33	14
CPZ	4
TTC7B	14
RBM39	20
DLEU7	13
RPS3AP5	10
PPIAP30	10
FAM133CP	10
GRID1	10
ANKRD20A19P	13
SPACA7BP	13
LINC00431	13
TPTE2P3	13
MRPS31P4	13
OR7E156P	13
OR7E104P	13
MRPS31P5	13
TPTE2P1	13
MIPEPP3	13
SPTLC1P5	13
LINC02671	10
MIR3665	13
EDNRB	13
RSU1P3	10
WARS2P1	10
EIF2S2P3	10
NPAP1P3	10
SRSF9P1	21
STK32B	4
ERVH48-1	21
MYOF	10
LIPI	21
KRTAP10-9	21
ERG	21
IGHVIII-38-1	14
IGHV3-30	14
GPR68	14
SMIM22	16
OR7E105P	14
SLC20A1P2	14
IGHV5-10-1	14
RN7SL810P	13
LINC02312	14
SLAIN1	13
KCNK13	14
IGHV3-32	14
IGHVII-33-1	14
IGHV2-26	14
MSX1	4
RPS21P4	4
WEE1P1	4
TDP1	14
CYTL1	4
RPA3	7
RTTN	18
LINC02152	16
TRMT44	4
TMEM204	16
KRTAP10-4	21
NXPH1	7
TRPM2	21
THRAP3P3	7
PAPOLB	7
RPL23AP52	7
RPL36AP26	7
C1GALT1	7
HHEX	10
ANKS3	16
TOMM22P3	13
KL	13
SNRPCP13	4
CCSER2	10
DRD5	4
STARD13	13
AP5Z1	7
LDB2	4
MIR648	22
RHEBP3	22
ARL2BPP10	22
ACR	22
REEP3	10
SNRPA1P2	22
MIR4764	22
SNORA50B	22
LARGE-IT1	22
ARHGAP19-SLIT1	10
SDHCP2	10
TLL2	10
TRMU	22
EVA1CP3	7
RBMX2P4	7
IGHVIII-13-1	14
IGHV1-18	14
NDUFA4	7
HOMER2P2	14
IGHV3-19	14
IGHV4-31	14
RPL10L	14
RPL32P21	9
LYPLA2P3	9
CDCA7P2	9
LINC00226	14
TCEA1P4	9
GNAQ	9
ACTR10	14
ABCD1P2	10
NRBF2	10
SCIN	7
STARD13-IT1	13
EBPL	13
NPM1P26	10
CYP2C19	10
ECM1P2	4
VPS51P18	4
RPL21P84	9
HMX1	4
HSPA8P17	9
CNMD	13
LINC02628	10
FKBP4P6	9
MKNK2P1	10
EIF4A1P8	10
SLC28A3	9
CYP26C1	10
ADGRA3	4
PIK3AP1	10
MIR759	13
PCDH8	13
LONRF2P2	13
LINC00388	13
FEM1AP4	13
LINC00387	13
TERF1P5	13
FAM207BP	13
GXYLT1P1	13
CNN2P12	13
ZNF965P	13
SNX18P26	13
LINC00328-2P	13
RHOT1P3	13
RNU6-55P	13
IGSF5	21
RNU6-76P	13
SNX19P2	13
USP24P1	13
GTF2IP3	13
RNA5SP24	13
CENPIP1	13
MICALL2	7
SMPD4P2	13
PPIAP87	9
FOXB2	9
DACH1	13
PGM5	9
SERPINB13	18
UNKL	16
IGHV3-29	14
GSKIP	14
B3GALT5	21
PSAT1	9
SERPINB4	18
MCM3AP	21
FOXN3-AS2	14
IGHV3-13	14
IGHV3-30-2	14
IGHVII-22-1	14
IGHVIII-26-1	14
NPM1P11	7
H3P36	13
RPL21P109	13
GPR78	4
RPL35AP31	13
RPS10P21	13
GAPDHP68	7
ARL11	13
FGF14	13
KAT6B	10
ARL4A	7
SDR42E1P2	9
RASEF	9
RNU1-24P	13
HMGB3P7	13
MIR2681	13
LIPT1P1	13
GTF3AP5	7
RNY1P2	13
MIR4705	13
RPL39P29	13
FGF14-IT1	13
PRPS1L1	7
RFPL4AP3	4
OR7E84P	4
KTN1	14
POGLUT2	13
OR7E86P	4
FAM136EP	22
GRAMD4	22
CPVL	7
C4orf19	4
SERPINB11	18
NMRK1	9
ARHGDIG	16
TBC1D19	4
KATNBL1P1	13
CHCHD2P8	13
CELSR1	22
PAN3	13
SERPINB3	18
IFT140	16
POLR1E	9
YBEY	21
EEF1A1P3	13
RNU6-82P	13
FLT1	13
MTCO3P40	9
HNRNPA1P14	9
ASXL3-DT	18
DYNAPP2	18
DYNAPP3	18
DYNAP	18
GOLM1	9
C21orf58	21
NOL4	18
RPF2P1	20
GSDME	7
BID	22
CPNE1	20
PCA3	9
GLYR1	16
ATP5MFP3	9
SLC28A3-AS1	9
TUT7	9
RPL21P75	7
RPL18AP2	21
DIP2A-IT1	21
RNU6-396P	21
RPS5P3	21
GART	21
NUFIP1	13
PPARGC1A	4
EPB41L3	18
PARVB	22
OSBPL3	7
GPALPP1	13
RN7SL49P	13
RN7SKP3	13
GTF2F2	13
RN7SKP4	13
KCTD4	13
TPT1	13
RPS20P25	9
TYRP1	9
CDIP1	16
GNA14	9
YME1L1P1	22
ARHGAP42P3	22
USP10P3	22
SSBP3P3	22
ZFAND5	9
RN7SKP221	22
SLC25A30	13
ZC3H7B	22
MTCO3P44	4
TEF	22
LINC02270	4
XYLT1	16
RNU6-495P	22
PHF5A	22
LINC02063	5
PABPC3	13
AMER2	13
	5
SLIT2	4
ICE1	5
RPL23AP69	13
MTMR6	13
ZBTB5	9
NAA35	9
POLR3H	22
MIR623	13
HMGB3P4	13
CCR12P	13
LNCARGI	13
ADCY9	16
TM9SF2	13
ADAMTS16	5
FOXD4L3	9
BTF3P6	21
MIR6501	21
DONSON	21
CARD19	9
ATP5F1AP7	9
SOHLH2	13
FAM74A7	9
RPL21P85	9
RPL21P83	9
GNA14-AS1	9
OSTF1	9
PMM1	22
DPPA3P6	16
CCDC169-SOHLH2	13
ZNF500	16
DNAJB5P1	9
LINC02145	5
MTCO1P51	9
FRMD3	9
DIPK1C	18
FASTKD3	5
SLC24A3	20
TIMM21	18
SUB1P3	16
HS3ST4	16
CCDC169	13
DESI1	22
SLC24A3-AS1	20
CREBBP	16
TMEM50B	21
MAFB	20
RNA5SP484	20
ADI1P1	20
LPIN3	20
RN7SL551P	18
C18orf63	18
MTCO1P31	5
ADCY2	5
XRCC6	22
FAUP1	18
CYB5A	18
GADD45G	9
IL10RB	21
CDRT15P7	9
TMOD1	9
CHD6	20
DTNA	18
ZNF25	10
SNX13	7
DBF4P1	10
RPL17P34	10
MARCHF5	10
DCLK1	13
FAM138D	12
IFNGR2	21
SDR42E1P4	9
ASS1P3	9
PA2G4P6	9
OR7E31P	9
SDR42E1P3	9
MTND3P4	9
	12
MARCHF11	5
RPA2P2	10
SMARCE1P7	10
DDX11L8	12
CPEB3	10
LINC00583	9
IL6RP1	9
RBPJP2	9
MTCO1P30	5
FERRY3	12
TEX10	9
HMGB3P3	5
SEMA5A	5
RPL12P11	20
RNU6-1018P	20
SLPI	20
RPLP1P10	10
IGHV3-16	14
EXOC6	10
WFDC2	20
EFCAB11	14
LINC00558	13
RN7SL678P	21
VPS26C	21
MIR1297	13
RLIMP1	13
MIR320D1	13
MRPS31	13
RPL5P2	20
SPINT3	20
RPL7P47	16
EPPIN-WFDC6	20
LINC01195	16
GRIN3A	9
SLC25A15	13
HSPD1P21	20
EPPIN	20
RGS11	16
KCNA5	12
OR7E149P	12
RNA5SP485	20
HNRNPA1P3	20
OR7E140P	12
A2ML1-AS1	12
WFDC3	20
RPL7AP46	9
MIR621	13
TPTE2P5	13
CYLC2	9
TTC3	21
CYCSP34	13
MAB21L1	13
KLHL7	7
SERP2	13
IGHV3-11	14
IGHVII-28-1	14
TRAJ46	14
MYO10	5
RNU6-458P	14
RNU1-27P	14
RN7SL660P	14
RNU6-8	14
TSC22D1	13
MIR3171	14
RNU6-1261P	14
RNA5SP385	14
RNU6-7	14
RNU6-301P	14
MIR5580	14
OR7E116P	9
MFAP5	12
MIR4708	14
RN7SL598P	14
TMEM38B	9
RN7SKP99	14
MIR5586	14
SNORD56B	14
RN7SL683P	14
RNU1-28P	14
RNU6-552P	14
MIR625	14
RNU6-976P	14
RNU6ATAC28P	14
MIR4709	14
RNU7-30P	14
SNORA11B	14
RN7SKP107	14
RN7SKP255	14
RN7SL714P	14
RNU2-33P	14
RNU6-91P	14
TRAJ44	14
TRAJ43	14
TRAJ42	14
TRAJ41	14
TRAJ40	14
BARX1	9
TRAJ39	14
TRAJ37	14
TRAJ36	14
TRAJ35	14
SMARCE1P5	13
TRAJ34	14
TRAJ33	14
ACOD1	13
TRAJ32	14
TRAJ31	14
LINC00559	13
TRAJ30	14
TRAJ29	14
TRAJ28	14
TRAJ27	14
RNA5SP34	13
LINC02578	9
FAR1P1	13
GAPDHP26	9
KRT18P27	13
TRAJ26	14
MTND2P9	9
MIR622	13
SPINT5P	20
RNU6-75P	13
LINC00410	13
RNU6ATAC38P	20
TRAJ25	14
TUBB4BP6	9
TRAJ24	14
BRK1P2	13
DNTTIP1	20
TRAJ23	14
BICC1	10
ARL2BPP7	9
GPC6	13
TRAJ22	14
SLC25A6P2	9
BNIP3P4	9
TRAJ21	14
IGKV1OR-2	9
TRAJ20	14
TRAJ19	14
KRT18P66	9
TRAJ18	14
NINJ1	9
TRAJ17	14
TRAJ16	14
TRAJ14	14
TRAJ13	14
TRAJ12	14
TRAJ11	14
TRAJ10	14
TRAJ9	14
TRAJ8	14
HNRNPA1P29	13
TRAJ7	14
GPC6-AS2	13
TRAJ6	14
RNA5SP35	13
TRAJ5	14
GPC6-AS1	13
TRAJ4	14
DCT	13
TRAJ3	14
TRAJ2	14
TRAJ1	14
TRAC	14
DAD1	14
MTCO3P27	4
RPS3AP17	4
RPL7AP50	10
KSR1P1	10
RPL7P37	10
NHP2P1	10
TLK2P2	10
LINC01514	10
SEL1L3	4
OR6E1P	14
MRPL35P2	10
RPS2P36	10
RPL17P35	10
OXA1L	14
AHR	7
SNU13	22
BTRC	10
VPS13A	9
TGDS	13
UBE2C	20
RNU6-476P	22
HMGN2P10	22
RNU6ATAC22P	22
RN7SL162P	22
HSCB	22
GPR180	13
RNA5SP36	13
RN7SL585P	13
SOX21-AS1	13
SOX21	13
BRD7P5	13
RPL21P112	13
LINC00557	13
TWIST1	7
RNU6-62P	13
ABCC4	13
MALSU1	7
LRP10	14
NOD1	7
RPL8P5	22
COMT	22
MTND4P9	4
RPS27P13	4
COMMD8	4
ITGB2	21
MGRN1	16
REM2	14
CLEC4E	12
DNTT	10
TNNC2	20
EIF4HP1	7
SP4	7
OR7E85P	4
SLAIN2	4
ZSWIM1	20
SNAP23P1	20
RBM23	14
GAPDHP31	12
CSE1L	20
RIMKLB	12
ITGB8	7
POLR3DP1	10
MAPKAPK5P1	10
MTND5P17	10
COX7CP4	10
SNRPGP6	10
ZNF248-AS1	10
FAM171A1	10
RPL32P14	5
MED10	5
OCIAD2	4
ETV6	12
ZNF33A	10
LINC02888	7
CLEC1A	12
IGF2BP3	7
MTRR	5
STAU1	20
A2ML1-AS2	12
CLEC9A	12
MTCO3P42	4
YWHAZP5	10
RELL1	4
GSTO1	10
MIR4761	22
ARVCF	22
LRP6	12
MTND3P24	4
RPS29P11	4
WDR19	4
MTND4P18	10
TOMM22P5	10
CSTF2T	10
CYP2C61P	10
SNRPCP19	7
RPS26P30	7
ARHGAP19	10
RAMP3	7
CFAP90	5
CDCA7L	7
ALG3P1	5
MTCO2P30	5
UBE2V1P12	5
FBXL7	5
RNY3P8	13
RNY4P27	13
MEMO1P5	13
RPS23P5	5
CLDN10	13
HPRT1P2	5
RPL15P17	12
MARK2P5	5
GDF3	12
PTPN11P4	5
PTMAP9	12
DDX55P1	12
OR7E148P	12
CLDN10-AS1	13
SUPT16HP1	12
SPEF2	5
DZIP1	13
DPCD	10
ARPC3P1	20
OLR1	12
SLCO4A1	20
KRTAP26-1	21
KRTAP27-1	21
KRTAP13-6P	21
KRTAP13-2	21
MIR4327	21
KRTAP13-1	21
KRTAP13-5P	21
KRTAP15-1	21
KRTAP19-1	21
KRTAP19-2	21
KRTAP19-3	21
KRTAP19-4	21
PSMC1P2	7
KRTAP19-5	21
TANGO2	22
KRTAP19-9P	21
KRTAP19-10P	21
KRTAP19-11P	21
KRTAP19-6	21
KRTAP19-7	21
KRTAP22-2	21
KRTAP6-3	21
KRTAP22-1	21
HS3ST1	4
KRTAP20-1	21
ABCA13	7
KRTAP20-4	21
KRTAP20-2	21
SLCO4A1-AS2	20
KRTAP20-3	21
NTSR1	20
ZNF718	4
KRTAP21-3	21
KRTAP21-4P	21
KRTAP21-2	21
KRTAP21-1	21
KRTAP23-1	21
KRTAP13-3	21
SCNN1G	16
RNU6-426P	21
MRGBP	20
VDAC2P1	21
RPS26P5	21
SNORD74B	21
POLL	10
MIR99A	21
MIRLET7C	21
MIR125B2	21
RNU1-98P	21
TIAM1	21
CLEC4D	12
DNAJC3	13
OGFR	20
HMGN1P11	4
PRMT5	14
LINC02271	4
MTND4LP22	4
RPL31P31	4
RAC1P2	4
GABRB1	4
RPL7P40	12
MTND5P2	13
SKP1P2	12
MTND6P18	13
MTCYBP3	13
UGGT2	13
CYCSP39	16
HS3ST2	16
COL9A3	20
FKBP4P8	9
TMC7	16
RAD23B	9
CORIN	4
PTPRO	12
RPL21P87	9
DEPDC1P2	9
HNRNPA1P15	9
RPS20P24	9
PHB1P7	9
LMX1B	9
MTND6P2	5
HSPD1P15	5
LINC02146	5
SERPINB12	18
ANKH-DT	5
ZFR	5
DSEL	18
LINC02979	18
TNRC6A	16
RNU7-129P	18
HMGN1P24	13
HS6ST3	13
PRELID3A	18
RN7SL164P	13
MIR4501	13
AMMECR1LP1	13
TPTE2P2	13
RPL36AP6	9
RPL21P107	13
LINC00567	13
RASA3	13
DAPK1	9
SH3BGR	21
RPL21P91	10
RPS6P15	10
FAM204A	10
TCFL5	20
KLF12	13
CCNA1	13
DPH3P1	20
ARF4P2	20
DIDO1	20
SLC66A2	18
GATD3	21
H2ACP1	13
TUBA3C	13
CREB5	7
FBXW4	10
SPRYD7	13
SLC38A9	5
THEMIS3P	18
AKR1B1P6	18
RAB12	18
NEK3	13
FECH	18
SNX29	16
MTCYBP16	4
PHB2P1	10
IGKV1OR10-1	10
TIMM9P1	10
PDCD11	10
HSPA12B	20
CLOCK	4
KRTAP13-4	21
KRTAP6-2	21
KRTAP6-1	21
POLR3E	16
ADISSP	20
EEF1A1P27	7
UCHL3	13
HECW1	7
CABLES1	18
METTL21EP	13
MIR185	22
GPC5	13
MIR3618	22
MIR1306	22
RNU4ATAC3P	13
FABP5P4	13
SPEF1	20
ICOSLG	21
MIR6816	22
GPC5-IT1	13
SNORA77B	22
MIR548AS	13
GPC5-AS1	13
ZDHHC8	22
PTMAP5	13
PCDH8P1	13
ARL2BPP3	13
HNRNPA1P30	13
LINC00367	13
RPS4XP16	13
ESRRAP2	13
TULP3P1	13
MAVS	20
GUCY1B2	13
IFNAR2	21
PNLIPRP3	10
HMGN2P34	10
B4GALT6	18
THNSL1	10
MIR103A2	20
C14orf93	14
MIR103B2	20
HMGB3P2	20
ATP5F1EP2	13
CDX2	13
EPB41L1	20
CDH10	5
URAD	13
RN7SL272P	13
RHOBTB1	10
C1QTNF9B	13
ZPBP	7
ATP7B	13
CCDC188	22
SGSM2	17
LYZL1	10
KRT18P62	22
HIRA	22
ELOA2	18
PTGES3P5	10
GPX8	5
ARMH3	10
RPL17	18
RRBP1P1	7
CENPC	4
NPSR1	7
ISL1	5
HMGN2P32	9
TSTD2	9
AGAP9	10
CYP26A1	10
ANKH	5
BRINP1	9
FAM13C	10
ADH5P5	5
GCSHP1	5
PSMB5	14
RPL21P56	5
AK4P2	5
UBALD1	16
NPR3	5
BNAT1	21
LINC01671	21
PLPPR1	9
PCNT	21
PSMB11	14
C14orf119	14
INMT	7
CIROP	14
LINC01177	16
RPS15AP27	9
LINC01176	7
SNX18P23	4
PPP1R3E	14
NCBP1	9
PCMTD1P2	16
ROBO2P1	7
APOBEC1	12
ADCY1	7
MTCO3P28	4
TECRL	4
DUX4L46	16
DUX4L47	16
ANKFY1	17
EFS	14
NETO2	16
CLEC7A	12
LINC02120	5
MTND6P21	21
USF1P1	21
SMAD7	18
IFNAR1	21
GCNT1P2	5
FST	5
CMTM5	14
VN1R33P	7
RPL31P35	7
VWC2	7
AAR2	20
GALNT1	18
HAUS6P1	7
ELMO1-AS1	7
LINC02483	4
SFRP4	7
SNX18P24	4
UQCRBP3	5
EXOC5P1	4
LDHAP1	4
SRIP1	4
RN7SL168P	22
THAP12P9	4
GHR	5
PPP1R1AP2	16
UFD1	22
SPATA31A6	9
METTL22	16
DEFB132	20
GCNT1	9
TBRG4	7
SLC34A2	4
C20orf96	20
THTPA	14
DAPK1-IT1	9
RAD1P1	10
RPL17P36	10
ZNF407	18
ZCCHC3	20
RPS27AP15	9
ITPRIP	10
TLE1	9
TBC1D20	20
CFAP58	10
MANSC1	12
AP1G2	14
ANXA2P3	10
SON	21
ZZEF1	17
HSBP1L1	18
LINC02624	10
OTUD4P1	12
HNRNPABP1	12
TMEM26	10
RPSAP51	12
TXNL4A	18
PRB2	12
DUX4L45	16
TCERG1P2	16
BTF3P15	10
CACUL1	10
A2ML1	12
EEF1A1P38	16
RBFA	18
RPL19P16	10
RAB11FIP2	10
MESTP3	4
RPS26P24	4
TMF1P1	16
LINC00273	16
UGT2B10	4
LONP2	16
MYO5BP3	9
CDRT15P5	9
CCSER2P1	9
GAS1	9
KRT18P36	9
RPS8P4	10
RPL12P26	10
HMX3	10
RBFADN	18
SULT1B1	4
FGD3	9
DUX4L24	10
FAM53B	10
SLC25A6P4	18
ADNP2	18
CSNK2A1	20
XIAPP1	10
PRLHR	10
BTBD16	10
CRK	17
PARD6G	18
CDH9	5
AMPH	7
	17
OCIAD1-AS1	4
KCNG2	18
SNX18P25	4
ZNF287	17
IL9RP4	18
KCTD8	4
OAT	10
MIR8078	18
USP14	18
HMGB1P44	4
MTND3P5	4
MTND6P16	4
HNRNPA1P67	4
SDAD1	4
BRCA2	13
CDC45	22
ADAMTS12	5
RYKP1	17
LRRC75A	17
MGMT	10
RPL34P31	17
RB1	13
WSB1	17
RPL23AP72	16
MTG1	10
MPV17L	16
ADARB1	21
RPL21P100	12
LINC02225	5
MCIDAS	5
ITFG1	16
INVS	9
BOLA2P1	18
BCAT1	12
ADCYAP1	18
POM121L12	7
UGT3A1	5
GNL2P1	7
HMGN1P19	7
FRG2B	10
ANKMY2	7
COL4A2	13
LINC01904	18
ELAC1	18
WBP1L	10
SLC25A18P1	10
DUX4L28	10
NTAN1P1	10
INPP5A	10
METTL4	18
CCT6A	7
CDH18	5
NDC80	18
RNASEH2B	13
ZYG11AP1	9
SMC2	9
BRD7P1	14
RN7SKP205	14
LINC00596	14
PEMT	17
DHRS4	14
SEC63P2	4
CABS1	4
NUP93	16
HIGD1AP8	12
CDH12	5
STK38L	12
LINC02493	4
SMR3B	4
KATNBL1P3	18
RNU6-340P	18
ARAFP2	7
SMCHD1	18
TRIL	7
NACAD	7
SLIRPP2	4
LINC01153	10
COX7B2	4
CHST15	10
GTF2IP9	7
UGT2B11	4
HMGB1P47	5
NIPSNAP2	7
RLIG1P1	5
AKTIPP2	5
RAB3C	5
SHROOM3	4
SLC15A5	12
GYS2	12
LINC00603	5
EMB	5
TXNP1	10
BORCS5	12
SCD5	4
MFSD1P1	17
ATP9B	18
RPS16P8	17
SYPL1P2	17
TACC2	10
MGST1	12
TRAJ38	14
ELOVL7	5
TCL1A	14
PSPH	7
CPD	17
KLF3	4
FXNP2	9
MSANTD3-TMEFF1	9
SEPTIN5	22
NAA11	4
SUSD3	9
LINC02287	14
EVC2	4
CHGA	14
SUCLG2P4	5
RPS17P11	5
ZNF713	7
CLEC6A	12
ITGA1	5
RPS17P13	7
BAGE2	21
DPPA3	12
CDH8	16
NR6A1	9
ANKRD30BP2	21
EEF1A1P16	12
ABCC13	21
SUPT4H1P2	12
RPL23AP66	12
TIMM17BP1	12
GRB10	7
ITPK1	14
SYT10	12
BLMH	17
COL6A2-DT	21
GRAMD4P1	21
CXADRP1	21
LONRF2P5	21
MIR8069	21
FEM1AP1	21
TERF1P1	21
FAM207CP	21
